"member_id","year","name","total_assets","total_debt","net_worth","real_estate","building","land","deposits","stocks","n_properties","has_seoul_property","has_gangnam_property"
"MO52543L",2021,"변재일",4484691,0,4484691,2810275,1904000,906275,1302843,0,2,TRUE,FALSE
"MO52543L",2022,"변재일",4796898,0,4796898,3202608,2241000,961608,940364,308904,2,TRUE,FALSE
"MO52543L",2023,"변재일",4737005,0,4737005,2967178,2056000,911178,779603,666587,2,TRUE,FALSE
"MOW97559",2015,"전순옥",352790,3308,349482,244333,244333,0,92409,0,3,TRUE,FALSE
"MPV9321A",2016,"김현권",792065,200650,591415,338188,136228,201960,131317,38570,8,TRUE,FALSE
"MPV9321A",2017,"김현권",974557,110844,863713,383774,162164,221610,189914,50089,6,TRUE,FALSE
"MPV9321A",2018,"김현권",1022084,83735,938349,560011,316496,243515,250962,0,10,TRUE,FALSE
"MPV9321A",2019,"김현권",1249949,118701,1131248,779188,527566,251622,245789,0,11,TRUE,FALSE
"MQK9493H",2024,"윤종군",1256954,759301,497653,962926,792700,170226,148654,0,5,TRUE,FALSE
"MQU41854",2022,"조은희",7112121,2858800,4253321,5853206,5571000,282206,524600,0,19,TRUE,TRUE
"MQU41854",2023,"조은희",6638553,2168000,4470553,5287669,5046895,240774,359968,0,14,TRUE,TRUE
"MQU41854",2024,"조은희",6775989,2189971,4586018,5297475,5055148,242327,327597,11193,13,TRUE,TRUE
"MR210505",2020,"서일준",1624102,0,1624102,1057938,610800,447138,461002,24936,4,TRUE,FALSE
"MR210505",2021,"서일준",1935461,0,1935461,1255776,789032,466744,509842,24680,3,TRUE,FALSE
"MR210505",2022,"서일준",2212255,0,2212255,1426346,935032,491314,604065,13029,4,TRUE,FALSE
"MR210505",2023,"서일준",1980949,0,1980949,1131902,676391,455511,722341,19136,4,TRUE,FALSE
"MR210505",2024,"서일준",2671507,470000,2201507,1916856,1467324,449532,537471,15385,5,TRUE,TRUE
"MRK4871S",2015,"유의동",642024,80000,562024,250000,250000,0,125342,0,3,FALSE,FALSE
"MRK4871S",2016,"유의동",704382,80000,624382,250000,250000,0,211420,0,1,FALSE,FALSE
"MRK4871S",2017,"유의동",694664,80000,614664,240000,240000,0,216248,0,2,FALSE,FALSE
"MRK4871S",2018,"유의동",695179,80000,615179,240000,240000,0,204132,0,1,FALSE,FALSE
"MRK4871S",2019,"유의동",649657,80000,569657,240000,240000,0,173192,0,1,FALSE,FALSE
"MRK4871S",2020,"유의동",649009,80000,569009,180000,180000,0,210883,0,2,FALSE,FALSE
"MRK4871S",2021,"유의동",954563,387318,567245,6e+05,6e+05,0,118112,0,2,FALSE,FALSE
"MRK4871S",2022,"유의동",898919,234000,664919,420000,420000,0,214617,0,2,FALSE,FALSE
"MRK4871S",2023,"유의동",777813,93977,683836,420000,420000,0,93489,10456,1,FALSE,FALSE
"MSY7784L",2015,"윤상현",20974435,3815000,17159435,1500108,1397791,102317,5269202,13750625,4,TRUE,TRUE
"MSY7784L",2016,"윤상현",20606664,3815000,16791664,1550890,1446422,104468,4828674,13772600,4,TRUE,TRUE
"MSY7784L",2017,"윤상현",23203135,3815000,19388135,1709668,1602128,107540,6822616,14232351,7,TRUE,TRUE
"MSY7784L",2018,"윤상현",21358582,3815000,17543582,1652668,1545128,107540,12019845,7247569,5,TRUE,TRUE
"MSY7784L",2019,"윤상현",16603523,15000,16588523,1944042,1838345,105697,7970866,6180986,4,TRUE,TRUE
"MSY7784L",2020,"윤상현",35023930,15000,35008930,2342230,2225472,116758,8016868,24059406,7,TRUE,TRUE
"MSY7784L",2021,"윤상현",57807956,15000,57792956,2726151,2604169,121982,3205387,51295525,6,TRUE,TRUE
"MSY7784L",2022,"윤상현",29929409,15000,29914409,3135374,3008169,127205,2406522,23894827,5,TRUE,TRUE
"MSY7784L",2023,"윤상현",24070232,15000,24055232,2727047,2608445,118602,3256585,17547203,5,TRUE,TRUE
"MSY7784L",2024,"윤상현",17721055,0,17721055,2831877,2709281,122596,3017686,11224150,5,TRUE,TRUE
"MTK2954E",2016,"신용현",6350830,450900,5899930,3750817,3689000,61817,2456927,10084,6,TRUE,TRUE
"MTK2954E",2017,"신용현",6718015,459900,6258115,3860817,3799000,61817,2700968,10799,6,TRUE,TRUE
"MTK2954E",2018,"신용현",6395916,512000,5883916,3612499,3545000,67499,2711313,771,5,TRUE,TRUE
"MTK2954E",2019,"신용현",7516816,154000,7362816,4634049,4564000,70049,2726603,759,5,TRUE,TRUE
"MU69217P",2020,"유상범",3261034,91179,3169855,1913000,1913000,0,972257,26782,4,TRUE,TRUE
"MU69217P",2021,"유상범",3148372,30576,3117796,2179000,2179000,0,298624,17432,3,TRUE,TRUE
"MU69217P",2022,"유상범",3601893,0,3601893,2570000,2570000,0,312242,20083,3,TRUE,TRUE
"MU69217P",2023,"유상범",3551093,0,3551093,2417000,2417000,0,565978,19091,4,TRUE,TRUE
"MU69217P",2024,"유상범",3809005,0,3809005,2412000,2412000,0,787342,23957,4,TRUE,TRUE
"MY318392",2020,"오영환",1394539,576662,817877,1080000,1080000,0,210545,0,4,TRUE,FALSE
"MY318392",2021,"오영환",1898031,687127,1210904,1670000,1670000,0,190506,0,3,TRUE,FALSE
"MY318392",2022,"오영환",1511334,434770,1076564,1135000,1135000,0,327318,0,5,TRUE,FALSE
"MY318392",2023,"오영환",1499906,490458,1009448,1235000,1235000,0,217477,3398,4,TRUE,FALSE
"N2P9317N",2024,"이성윤",1317376,0,1317376,467000,467000,0,787914,0,2,TRUE,FALSE
"N378078V",2024,"김종양",4510048,524596,3985452,3344356,2572100,772256,470754,232568,7,TRUE,TRUE
"N3Q3468A",2015,"김우남",1985561,0,1985561,704840,402900,301940,1238128,0,5,TRUE,FALSE
"N4B7983W",2015,"길정우",2100723,342113,1758610,1248612,787696,460916,166258,398570,4,TRUE,TRUE
"N4R2421C",2015,"박덕흠",54915399,972820,53942579,26636145,5229868,21406277,4829816,3080820,13,TRUE,TRUE
"N4R2421C",2016,"박덕흠",51735546,972820,50762726,27196939,5335657,21861282,6533504,400,14,TRUE,TRUE
"N4R2421C",2017,"박덕흠",52494724,972820,51521904,28418433,6424941,21993492,7902327,400,19,TRUE,TRUE
"N4R2421C",2018,"박덕흠",53214676,9e+05,52314676,29743983,7231744,22512239,7176084,0,19,TRUE,TRUE
"N4R2421C",2019,"박덕흠",56885024,9e+05,55985024,29124194,7736877,21387317,18733465,0,15,TRUE,TRUE
"N4R2421C",2020,"박덕흠",56823545,835000,55988545,31436387,9430653,22005734,15851187,520394,15,TRUE,TRUE
"N4R2421C",2021,"박덕흠",67268461,30000,67238461,30488141,6849473,23638668,11998355,15508072,13,TRUE,TRUE
"N4R2421C",2022,"박덕흠",52647144,30000,52617144,32999598,7383450,25616148,7869392,957866,10,TRUE,TRUE
"N4R2421C",2023,"박덕흠",56312974,30000,56282974,30987878,6977874,24010004,7091860,8731115,13,TRUE,TRUE
"N4R2421C",2024,"박덕흠",53533206,30000,53503206,31484643,7239024,24245619,6557893,6033806,11,TRUE,TRUE
"N6C1899K",2015,"김진태",3366747,8e+05,2566747,2114017,2049000,65017,1227628,0,5,TRUE,TRUE
"N6C1899K",2016,"김진태",3586842,8e+05,2786842,2264543,2197000,67543,1185437,0,7,TRUE,TRUE
"N6C1899K",2017,"김진태",3909261,950000,2959261,2475069,2405000,70069,1274493,0,6,TRUE,TRUE
"N6C1899K",2018,"김진태",4303460,950000,3353460,2767595,2695000,72595,1279143,0,6,TRUE,TRUE
"N6C1899K",2019,"김진태",4338944,950000,3388944,2998263,2919000,79263,1277184,0,6,TRUE,TRUE
"N9X9673B",2016,"전혜숙",854646,81579,773067,503000,503000,0,184046,0,3,TRUE,FALSE
"N9X9673B",2017,"전혜숙",1157160,58879,1098281,525000,525000,0,333840,5152,4,TRUE,FALSE
"N9X9673B",2018,"전혜숙",1349440,49689,1299751,523000,523000,0,427377,34028,2,TRUE,FALSE
"N9X9673B",2019,"전혜숙",1475356,15178,1460178,565000,565000,0,367464,58508,1,TRUE,FALSE
"N9X9673B",2020,"전혜숙",1564883,999,1563884,655000,655000,0,417613,134867,1,TRUE,FALSE
"N9X9673B",2021,"전혜숙",1669367,998,1668369,711000,711000,0,681618,0,1,TRUE,FALSE
"N9X9673B",2022,"전혜숙",1854565,963,1853602,884000,884000,0,791721,0,1,TRUE,FALSE
"N9X9673B",2023,"전혜숙",1918266,999,1917267,810000,810000,0,794560,0,1,TRUE,FALSE
"NA61091D",2024,"정을호",2325551,0,2325551,824000,824000,0,794214,526680,1,TRUE,FALSE
"NAL4555X",2020,"홍준표",3900999,3e+05,3600999,2790000,2790000,0,883700,0,4,TRUE,TRUE
"NAL4555X",2021,"홍준표",4192530,3e+05,3892530,3013998,3013998,0,966557,0,4,TRUE,TRUE
"NB64509Z",2024,"김용만",800015,5e+05,300015,640000,640000,0,47683,9255,3,FALSE,FALSE
"NCO99988",2023,"허숙정",348286,161079,187207,72115,42687,29428,22749,198518,3,FALSE,FALSE
"NCP9875N",2020,"류호정",244288,74975,169313,50000,50000,0,53136,0,1,FALSE,FALSE
"NCP9875N",2021,"류호정",492306,254975,237331,250000,250000,0,96112,0,2,FALSE,FALSE
"NCP9875N",2022,"류호정",467700,234975,232725,250000,250000,0,87332,0,1,FALSE,FALSE
"NDH62175",2015,"이재오",1294824,200752,1094072,567000,567000,0,691395,0,3,TRUE,FALSE
"NG55346W",2015,"전병헌",1409702,114830,1294872,827000,827000,0,502393,56750,4,TRUE,FALSE
"NKU2941B",2015,"김동완",1038792,314545,724247,814450,767900,46550,162357,6565,4,TRUE,TRUE
"NLR6572J",2022,"임병헌",3298931,0,3298931,821164,717082,104082,1081953,1001924,2,FALSE,FALSE
"NLR6572J",2023,"임병헌",3477808,5500,3472308,579444,482000,97444,1447155,1409205,2,FALSE,FALSE
"NLS46526",2024,"이종욱",3514316,565000,2949316,2050629,1903000,147629,1276567,0,6,TRUE,FALSE
"NNP30098",2015,"김기선",837233,328179,509054,612994,502000,110994,157315,0,5,TRUE,FALSE
"NNP30098",2016,"김기선",976862,326034,650828,686281,567000,119281,206317,9733,4,TRUE,FALSE
"NNP30098",2017,"김기선",1057030,328775,728255,689715,568000,121715,288730,6972,4,TRUE,FALSE
"NNP30098",2018,"김기선",1136101,322490,813611,693647,564000,129647,387654,8382,3,TRUE,FALSE
"NNP30098",2019,"김기선",1082802,45903,1036899,414331,280000,134331,583844,11324,3,TRUE,FALSE
"NPD75153",2024,"신장식",780753,0,780753,45920,45920,0,534102,26048,2,FALSE,FALSE
"NQO7187X",2024,"강선영",1713855,631680,1082175,1083000,1083000,0,299605,0,3,TRUE,FALSE
"NQR1206Q",2016,"정진석",7399560,1410018,5989542,5074071,4332000,742071,1834727,132091,4,TRUE,TRUE
"NQR1206Q",2017,"정진석",7845002,1400000,6445002,5395284,4652000,743284,1761383,209542,6,TRUE,TRUE
"NQR1206Q",2018,"정진석",8143392,1400000,6743392,5812237,4980000,832237,1747910,251948,6,TRUE,TRUE
"NQR1206Q",2019,"정진석",7884726,1200000,6684726,5924104,5106000,818104,1439264,233649,8,TRUE,TRUE
"NQR1206Q",2020,"정진석",8542888,1260000,7282888,6724820,5910000,814820,1220958,274883,7,TRUE,TRUE
"NQR1206Q",2021,"정진석",9288444,1260000,8028444,7338537,6440000,898537,1331516,319515,6,TRUE,TRUE
"NQR1206Q",2022,"정진석",10121309,1257748,8863561,8355424,7403000,952424,1134624,211342,5,TRUE,TRUE
"NQR1206Q",2023,"정진석",8727453,0,8727453,5186192,4308000,878192,2910558,269634,5,TRUE,TRUE
"NR221895",2015,"심윤조",9454715,0,9454715,3410000,3410000,0,4419835,462780,3,TRUE,TRUE
"NS06841K",2015,"이철우",1585050,0,1585050,686600,686600,0,763235,3950,4,TRUE,FALSE
"NS06841K",2016,"이철우",1738208,0,1738208,741500,741500,0,701621,52181,4,TRUE,FALSE
"NS06841K",2017,"이철우",2026417,349027,1677390,1218000,1218000,0,629808,63688,5,TRUE,TRUE
"NTT8182Q",2015,"김민기",550214,74167,476047,2e+05,2e+05,0,190271,0,2,FALSE,FALSE
"NTT8182Q",2016,"김민기",530872,95052,435820,2e+05,2e+05,0,163620,0,1,FALSE,FALSE
"NTT8182Q",2017,"김민기",505639,82156,423483,2e+05,2e+05,0,185860,0,1,FALSE,FALSE
"NTT8182Q",2018,"김민기",526205,67234,458971,2e+05,2e+05,0,196290,0,1,FALSE,FALSE
"NTT8182Q",2019,"김민기",478600,34580,444020,2e+05,2e+05,0,203319,0,2,FALSE,FALSE
"NTT8182Q",2020,"김민기",559749,41420,518329,205000,205000,0,222519,0,2,TRUE,FALSE
"NTT8182Q",2021,"김민기",914966,341477,573489,460000,460000,0,240663,0,3,TRUE,FALSE
"NTT8182Q",2022,"김민기",947261,368455,578806,470000,470000,0,254837,0,2,TRUE,FALSE
"NTT8182Q",2023,"김민기",748360,150391,597969,270000,270000,0,259590,0,3,TRUE,FALSE
"NUB4941Z",2022,"김한규",5167122,170289,4996833,2686000,2686000,0,2281945,1500,3,TRUE,TRUE
"NUB4941Z",2023,"김한규",5048965,6000,5042965,2138316,2138316,0,2711917,0,5,TRUE,TRUE
"NUB4941Z",2024,"김한규",5840809,0,5840809,2518112,2492000,26112,3126035,0,8,TRUE,TRUE
"NX534083",2024,"박성훈",6885076,1881753,5003323,6342510,6229000,113510,518877,0,4,TRUE,FALSE
"NXB3178C",2024,"김남희",2604640,0,2604640,1720000,1720000,0,785137,11947,4,TRUE,FALSE
"NZF1659U",2016,"정운천",2657223,526004,2131219,1395051,1372062,22989,133437,906940,7,TRUE,TRUE
"NZF1659U",2017,"정운천",2632680,466518,2166162,1349455,1324007,25448,135705,896940,8,TRUE,TRUE
"NZF1659U",2018,"정운천",2630075,416543,2213532,1346039,1317250,28789,142094,896940,8,TRUE,TRUE
"NZF1659U",2019,"정운천",2635628,338255,2297373,1347728,1317250,30478,162649,896940,8,TRUE,TRUE
"NZF1659U",2020,"정운천",2664347,191142,2473205,1509619,1477037,32582,897969,0,6,TRUE,TRUE
"NZF1659U",2021,"정운천",3074949,81949,2993000,1682385,1648000,34385,1136562,0,4,TRUE,TRUE
"NZF1659U",2022,"정운천",3471413,161524,3309889,2151733,2115000,36733,1069338,0,4,TRUE,TRUE
"NZF1659U",2023,"정운천",3185389,142935,3042454,1885513,1851000,34513,1082982,0,5,TRUE,TRUE
"O0G3169T",2016,"백승주",2104406,4e+05,1704406,1711426,1543000,168426,239097,10294,7,TRUE,FALSE
"O0G3169T",2017,"백승주",2306901,250000,2056901,1817889,1634000,183889,292371,10543,7,TRUE,FALSE
"O0G3169T",2018,"백승주",2385619,20000,2365619,1502530,1318000,184530,643025,14264,7,TRUE,FALSE
"O0G3169T",2019,"백승주",2759212,20000,2739212,1803998,1610000,193998,730504,11005,6,TRUE,FALSE
"O0I2045I",2020,"이정문",652639,177510,475129,467834,412000,55834,98731,0,5,FALSE,FALSE
"O0I2045I",2021,"이정문",783628,244576,539052,534822,475000,59822,136180,0,4,FALSE,FALSE
"O0I2045I",2022,"이정문",765355,232176,533179,556192,491000,65192,134406,0,3,FALSE,FALSE
"O0I2045I",2023,"이정문",694032,222001,472031,480692,420000,60692,105945,0,3,FALSE,FALSE
"O0I2045I",2024,"이정문",671905,192709,479196,480385,420000,60385,111392,0,3,FALSE,FALSE
"O149331C",2016,"권석창",1692772,374591,1318181,1192000,1192000,0,375993,0,3,TRUE,TRUE
"O149331C",2017,"권석창",1858188,354280,1503908,1252000,1252000,0,433639,0,3,TRUE,TRUE
"O6D8329R",2015,"민홍철",1075004,98498,976506,705000,705000,0,234380,0,6,TRUE,TRUE
"O6D8329R",2016,"민홍철",1932107,687814,1244293,1463090,1463090,0,241723,0,7,TRUE,TRUE
"O6D8329R",2017,"민홍철",2165368,600979,1564389,1571000,1571000,0,306257,0,6,TRUE,TRUE
"O6D8329R",2018,"민홍철",2403230,568914,1834316,1813000,1813000,0,326048,0,6,TRUE,TRUE
"O6D8329R",2019,"민홍철",2338359,552378,1785981,1888000,1888000,0,268956,0,6,TRUE,TRUE
"O6D8329R",2020,"민홍철",2589039,542017,2047022,2124000,2124000,0,282676,32540,7,TRUE,TRUE
"O6D8329R",2021,"민홍철",2880783,431214,2449569,2388000,2388000,0,330386,42925,5,TRUE,TRUE
"O6D8329R",2022,"민홍철",2879885,263288,2616597,2513000,2513000,0,305459,15436,6,TRUE,TRUE
"O6D8329R",2023,"민홍철",2603292,215919,2387373,2250000,2250000,0,301168,18923,5,TRUE,TRUE
"O6D8329R",2024,"민홍철",2788198,223098,2565100,2401000,2401000,0,341172,3732,6,TRUE,TRUE
"O7R5461J",2015,"윤후덕",2672465,1290000,1382465,2093136,2093136,0,489761,0,6,TRUE,TRUE
"O7R5461J",2016,"윤후덕",2596536,119997,2476539,709674,709674,0,1699896,0,7,TRUE,TRUE
"O7R5461J",2017,"윤후덕",2693361,599000,2094361,1612400,1612400,0,891324,14022,5,TRUE,FALSE
"O7R5461J",2018,"윤후덕",2408669,587000,1821669,1709235,1709235,0,549783,0,5,TRUE,FALSE
"O7R5461J",2019,"윤후덕",2071703,45000,2026703,1408000,1408000,0,576583,0,5,TRUE,FALSE
"O7R5461J",2020,"윤후덕",2630518,53000,2577518,1775000,1775000,0,688278,0,3,TRUE,FALSE
"O7R5461J",2021,"윤후덕",2910866,53000,2857866,1991000,1991000,0,776539,0,4,TRUE,FALSE
"O7R5461J",2022,"윤후덕",3310635,33000,3277635,2296000,2296000,0,805893,51630,5,TRUE,FALSE
"O7R5461J",2023,"윤후덕",2955384,20000,2935384,1912000,1912000,0,929103,51999,4,TRUE,FALSE
"O7R5461J",2024,"윤후덕",3385187,18500,3366687,2172000,2172000,0,999032,51824,6,TRUE,FALSE
"O8E1566L",2016,"최도자",690292,56448,633844,311681,311681,0,326278,0,3,TRUE,FALSE
"O8E1566L",2017,"최도자",743875,76897,666978,286502,286502,0,332260,81000,3,TRUE,FALSE
"O8E1566L",2018,"최도자",811475,177293,634182,307216,307216,0,386355,48600,4,TRUE,FALSE
"O8E1566L",2019,"최도자",682945,45720,637225,217488,217488,0,352001,0,3,TRUE,FALSE
"OC037566",2016,"김규환",2369195,216600,2152595,1797532,1164472,633060,407750,130555,5,TRUE,FALSE
"OC037566",2017,"김규환",2352887,1e+05,2252887,1822725,1169598,653127,443419,24108,5,TRUE,FALSE
"OC037566",2018,"김규환",2378980,1e+05,2278980,1876650,1168351,708299,365261,11724,5,TRUE,FALSE
"OC037566",2019,"김규환",2503672,1e+05,2403672,2071669,1301659,770010,323147,11952,7,TRUE,FALSE
"OFE45081",2020,"김용민",1818846,1013236,805610,1524900,1524900,0,140207,0,5,TRUE,FALSE
"OFE45081",2021,"김용민",1711626,859566,852060,1526000,1526000,0,155817,0,7,TRUE,FALSE
"OFE45081",2022,"김용민",1844989,825086,1019903,1641000,1641000,0,175694,0,5,TRUE,FALSE
"OFE45081",2023,"김용민",1764201,795671,968530,1519000,1519000,0,195359,0,4,TRUE,FALSE
"OFE45081",2024,"김용민",1756730,795284,961446,1410900,1410900,0,224706,0,4,TRUE,FALSE
"OIA3741M",2020,"오기형",1822890,0,1822890,1059000,1059000,0,704059,0,3,TRUE,FALSE
"OIA3741M",2021,"오기형",1844975,0,1844975,1059000,1059000,0,713649,0,3,TRUE,FALSE
"OIA3741M",2022,"오기형",1881383,0,1881383,1077000,1077000,0,707878,0,3,TRUE,FALSE
"OIA3741M",2023,"오기형",1840120,0,1840120,1059000,1059000,0,707528,0,3,TRUE,FALSE
"OIA3741M",2024,"오기형",1885618,0,1885618,1069000,1069000,0,714494,0,4,TRUE,FALSE
"OK55632O",2015,"오영식",604290,75680,528610,339000,339000,0,182546,0,3,TRUE,FALSE
"OQO34632",2016,"이동섭",1749402,473406,1275996,1448120,1359373,88747,214466,0,7,TRUE,FALSE
"OQO34632",2017,"이동섭",1647809,243214,1404595,1293076,1201544,91532,225855,0,6,TRUE,FALSE
"OQO34632",2018,"이동섭",2023498,320188,1703310,1710259,1612411,97848,208810,0,6,TRUE,FALSE
"OQO34632",2019,"이동섭",2127158,218886,1908272,1801478,1693139,108339,266811,0,6,TRUE,FALSE
"OSV9142K",2016,"이만희",2162714,376342,1786372,953434,835900,117534,994319,0,4,TRUE,FALSE
"OSV9142K",2017,"이만희",2393257,348922,2044335,979979,851600,128379,1194556,0,4,TRUE,FALSE
"OSV9142K",2018,"이만희",2818846,573537,2245309,1620818,1492066,128752,963985,0,6,TRUE,FALSE
"OSV9142K",2019,"이만희",3108080,617278,2490802,1817615,1635366,182249,946221,0,5,TRUE,FALSE
"OSV9142K",2020,"이만희",3261598,647522,2614076,2109530,1923366,186164,822109,0,6,TRUE,FALSE
"OSV9142K",2021,"이만희",3514765,643459,2871306,2360426,2164366,196060,869685,0,7,TRUE,FALSE
"OSV9142K",2022,"이만희",3734544,575000,3159544,2477661,2269366,208295,945861,0,8,TRUE,FALSE
"OSV9142K",2023,"이만희",3383460,515000,2868460,2238654,2044366,194288,926431,0,5,TRUE,FALSE
"OSV9142K",2024,"이만희",3556621,515000,3041621,2312209,2119366,192843,1073101,0,5,TRUE,FALSE
"OTE19384",2015,"박명재",2602608,163438,2439170,851093,728000,123093,1729427,0,3,FALSE,FALSE
"OTE19384",2016,"박명재",2607138,162832,2444306,868933,739000,129933,1616022,0,3,FALSE,FALSE
"OTE19384",2017,"박명재",2664419,192825,2471594,880212,747000,133212,1663817,0,3,FALSE,FALSE
"OTE19384",2018,"박명재",2694320,271047,2423273,933826,802000,131826,1656505,0,3,FALSE,FALSE
"OTE19384",2019,"박명재",2781740,251802,2529938,1006543,869000,137543,1678598,0,3,FALSE,FALSE
"OTR59398",2015,"정미경",1867963,324922,1543041,933825,933825,0,648364,0,3,FALSE,FALSE
"OW53107J",2015,"설훈",682517,21082,661435,4e+05,4e+05,0,154536,0,4,FALSE,FALSE
"OW53107J",2016,"설훈",758963,344715,414248,539000,539000,0,151218,0,3,FALSE,FALSE
"OW53107J",2017,"설훈",812937,301947,510990,486000,486000,0,212559,0,2,FALSE,FALSE
"OW53107J",2018,"설훈",905622,253696,651926,345000,345000,0,413957,0,2,FALSE,FALSE
"OW53107J",2019,"설훈",915193,152942,762251,516000,516000,0,242000,0,2,FALSE,FALSE
"OW53107J",2020,"설훈",1046050,214151,831899,532000,532000,0,348239,0,2,FALSE,FALSE
"OW53107J",2021,"설훈",1031637,204109,827528,612000,612000,0,303919,0,2,FALSE,FALSE
"OW53107J",2022,"설훈",1218364,202610,1015754,740000,740000,0,356150,0,2,FALSE,FALSE
"OW53107J",2023,"설훈",1154521,202610,951911,601000,601000,0,446898,0,2,FALSE,FALSE
"OWD1018N",2024,"신동욱",4370132,1107000,3263132,3101336,3101336,0,707159,196800,6,TRUE,TRUE
"P0F1530P",2015,"김태호",1374631,716858,657773,777588,678210,99378,178911,4e+05,3,TRUE,FALSE
"P0F1530P",2020,"김태호",1774103,645326,1128777,1120474,983000,137474,166721,0,4,TRUE,FALSE
"P0F1530P",2021,"김태호",1818256,536793,1281463,1049000,1049000,0,224167,42346,3,TRUE,FALSE
"P0F1530P",2022,"김태호",2128699,451278,1677421,1409049,1258220,150829,168439,22186,4,TRUE,FALSE
"P0F1530P",2023,"김태호",1874510,397758,1476752,1197994,1060400,137594,184086,15163,4,TRUE,FALSE
"P0F1530P",2024,"김태호",1956630,316980,1639650,1204617,1066700,137917,178455,11450,6,TRUE,FALSE
"P2N4585G",2015,"김승남",517604,156761,360843,130481,102460,28021,224152,0,2,FALSE,FALSE
"P2N4585G",2020,"김승남",767786,258930,508856,250267,216470,33797,327660,433,5,TRUE,FALSE
"P2N4585G",2021,"김승남",828296,225878,602418,232247,196700,35547,356990,202,4,TRUE,FALSE
"P2N4585G",2022,"김승남",1016536,335760,680776,340010,297120,42890,513704,0,4,TRUE,FALSE
"P2N4585G",2023,"김승남",864583,156898,707685,329029,287900,41129,414116,0,4,TRUE,FALSE
"P2N50879",2020,"강민정",1350027,40000,1310027,751505,741000,10505,460574,6335,4,TRUE,FALSE
"P2N50879",2021,"강민정",1597765,0,1597765,928337,916000,12337,546189,8306,4,TRUE,FALSE
"P2N50879",2022,"강민정",1953988,141400,1812588,1237182,1224000,13182,472377,16460,3,TRUE,FALSE
"P2N50879",2023,"강민정",1594707,0,1594707,930341,918000,12341,584071,344,2,TRUE,FALSE
"P303213F",2015,"정병국",1402551,547416,855135,1055107,720708,334399,239283,5330,5,TRUE,FALSE
